index,message_id,platform,message,future,past,psychological_present,factual_present,to_discrete
609,1416,Weibo,,0,0,1,0,psychological_present
610,1417,Weibo,,0,0,1,0,psychological_present
611,1418,Weibo,,0,0,0,1,factual_present
612,1419,Weibo,,0,0,1,0,psychological_present
613,1422,Weibo,,0,0,1,0,psychological_present
614,1423,Weibo,,0,0,0,1,factual_present
615,1424,Weibo,,0,0,1,0,psychological_present
616,1428,Weibo,,0,1,0,0,past
617,1434,Weibo,,0,0,1,0,psychological_present
618,1435,Weibo,,0,1,0,0,past
619,1437,Weibo,,0,0,0,1,factual_present
620,1438,Weibo,,0,0,0,1,factual_present
621,1439,Weibo,,0,0,0,1,factual_present
622,1441,Weibo,,0,0,0,1,factual_present
623,1443,Weibo,,1,0,0,0,future
624,1448,Weibo,,1,0,0,0,future
625,1450,Weibo,,0,0,1,0,psychological_present
626,1451,Weibo,,0,0,1,0,psychological_present
627,1457,Weibo,,0,0,1,0,psychological_present
628,1458,Weibo,,0,0,0,1,factual_present
629,1460,Weibo,,0,0,1,0,psychological_present
630,1465,Weibo,,0,0,0,1,factual_present
631,1466,Weibo,,0,0,0,1,factual_present
632,1467,Weibo,,0,0,1,0,psychological_present
633,1476,Weibo,,0,0,1,0,psychological_present
634,1477,Weibo,,0,0,1,0,psychological_present
635,1478,Weibo,,0,0,1,0,psychological_present
636,1481,Weibo,,0,0,1,0,psychological_present
637,1483,Weibo,,0,1,0,0,past
638,1490,Weibo,,0,1,0,0,past
639,1491,Weibo,,0,1,0,0,past
640,1492,Weibo,,0,1,0,0,past
641,1493,Weibo,,0,1,0,0,past
642,1494,Weibo,,0,1,0,0,past
643,1495,Weibo,,0,1,0,0,past
644,1496,Weibo,,0,1,0,0,past
645,1497,Weibo,,0,1,0,0,past
646,1499,Weibo,,0,0,0,1,factual_present
647,1500,Weibo,,0,0,1,0,psychological_present
648,1501,Weibo,,0,0,1,0,psychological_present
649,1502,Weibo,,0,0,1,0,psychological_present
650,1503,Weibo,,0,0,1,0,psychological_present
651,1505,Weibo,,0,0,0,1,factual_present
652,1509,Weibo,,0,0,0,1,factual_present
653,1510,Weibo,,0,0,1,0,psychological_present
654,1511,Weibo,,0,1,0,0,past
655,1512,Weibo,,0,0,1,0,psychological_present
656,1513,Weibo,,0,1,0,0,past
657,1514,Weibo,,0,1,0,0,past
658,1515,Weibo,,0,1,0,0,past
659,1516,Weibo,,0,0,1,0,psychological_present
660,1518,Weibo,,0,0,1,0,psychological_present
661,1519,Weibo,,0,0,1,0,psychological_present
662,1520,Weibo,,0,1,0,0,past
663,1521,Weibo,,0,0,1,0,psychological_present
664,1523,Weibo,,1,0,0,0,future
665,1524,Weibo,,0,1,0,0,past
666,1525,Weibo,,0,0,1,0,psychological_present
667,1526,Weibo,,1,0,0,0,future
668,1534,Weibo,,0,0,1,0,psychological_present
669,1535,Weibo,,0,1,0,0,past
670,1536,Weibo,,0,0,1,0,psychological_present
671,1537,Weibo,,0,0,1,0,psychological_present
672,1540,Weibo,,0,0,1,0,psychological_present
673,1541,Weibo,,0,0,1,0,psychological_present
674,1542,Weibo,,0,0,1,0,psychological_present
675,1543,Weibo,,0,0,1,0,psychological_present
676,1548,Weibo,,0,0,0,1,factual_present
677,1549,Weibo,,0,0,1,0,psychological_present
678,1550,Weibo,,0,0,1,0,psychological_present
679,1552,Weibo,,0,1,0,0,past
680,1561,Weibo,,0,0,1,0,psychological_present
681,1572,Weibo,,0,0,1,0,psychological_present
682,1573,Weibo,,0,0,1,0,psychological_present
683,1574,Weibo,,0,0,1,0,psychological_present
684,1575,Weibo,,0,0,0,1,factual_present
685,1576,Weibo,,0,0,1,0,psychological_present
686,1577,Weibo,,0,0,1,0,psychological_present
687,1578,Weibo,,0,0,1,0,psychological_present
688,1579,Weibo,,0,0,1,0,psychological_present
689,1597,Weibo,,0,0,0,1,factual_present
690,1598,Weibo,,0,0,1,0,psychological_present
691,1600,Weibo,,1,0,0,0,future
692,1601,Weibo,,0,1,0,0,past
693,1602,Weibo,,0,0,1,0,psychological_present
694,1603,Weibo,,0,0,1,0,psychological_present
695,1604,Weibo,,1,0,0,0,future
696,1611,Weibo,,0,1,0,0,past
697,1614,Weibo,,0,0,1,0,psychological_present
698,1615,Weibo,,0,0,1,0,psychological_present
699,1616,Weibo,,0,0,1,0,psychological_present
700,1617,Weibo,,1,0,0,0,future
701,1618,Weibo,,0,0,1,0,psychological_present
702,1619,Weibo,,0,0,1,0,psychological_present
703,1620,Weibo,,1,0,0,0,future
704,1623,Weibo,,0,0,1,0,psychological_present
705,1624,Weibo,,0,0,1,0,psychological_present
706,1625,Weibo,,0,0,1,0,psychological_present
707,1634,Weibo,,1,0,0,0,future
708,1635,Weibo,,0,0,1,0,psychological_present
709,1636,Weibo,,0,0,1,0,psychological_present
710,1637,Weibo,,0,1,0,0,past
711,1639,Weibo,,1,0,0,0,future
712,1643,Weibo,,0,0,1,0,psychological_present
713,1644,Weibo,,0,0,1,0,psychological_present
714,1652,Weibo,,0,0,1,0,psychological_present
715,1653,Weibo,,0,0,1,0,psychological_present
716,1655,Weibo,,0,0,1,0,psychological_present
717,1656,Weibo,,0,0,1,0,psychological_present
718,1662,Weibo,,0,0,1,0,psychological_present
719,1663,Weibo,,0,0,0,1,factual_present
720,1664,Weibo,,0,0,1,0,psychological_present
721,1673,Weibo,,0,1,0,0,past
722,1674,Weibo,,0,0,0,1,factual_present
723,1675,Weibo,,0,0,1,0,psychological_present
724,1676,Weibo,,0,0,1,0,psychological_present
725,1677,Weibo,,0,0,0,1,factual_present
726,1678,Weibo,,0,1,0,0,past
727,1679,Weibo,,0,0,0,1,factual_present
728,1687,Weibo,,1,0,0,0,future
729,1688,Weibo,,0,0,1,0,psychological_present
730,1690,Weibo,,0,0,1,0,psychological_present
731,1691,Weibo,,0,0,1,0,psychological_present
732,1692,Weibo,,0,0,1,0,psychological_present
733,1695,Weibo,,0,0,1,0,psychological_present
734,1696,Weibo,,0,0,1,0,psychological_present
735,1697,Weibo,,0,0,1,0,psychological_present
736,1703,Weibo,,0,0,1,0,psychological_present
737,1704,Weibo,,0,1,0,0,past
738,1705,Weibo,,0,0,1,0,psychological_present
739,1716,Weibo,,0,0,1,0,psychological_present
740,1717,Weibo,,0,0,0,1,factual_present
741,1718,Weibo,,0,1,0,0,past
742,1719,Weibo,,0,0,1,0,psychological_present
743,1724,Weibo,,0,0,1,0,psychological_present
744,1725,Weibo,,0,0,0,1,factual_present
745,1728,Weibo,,0,1,0,0,past
746,1730,Weibo,,0,1,0,0,past
747,1732,Weibo,,0,0,0,1,factual_present
748,1734,Weibo,,0,0,1,0,psychological_present
749,1738,Weibo,,0,0,1,0,psychological_present
750,1740,Weibo,,1,0,0,0,future
751,1741,Weibo,,0,0,1,0,psychological_present
752,1744,Weibo,,0,0,0,1,factual_present
753,1746,Weibo,,0,0,1,0,psychological_present
754,1748,Weibo,,0,0,1,0,psychological_present
755,1749,Weibo,,0,0,1,0,psychological_present
756,1750,Weibo,,0,0,1,0,psychological_present
757,1751,Weibo,,0,0,1,0,psychological_present
758,1754,Weibo,,1,0,0,0,future
759,1755,Weibo,,0,1,0,0,past
760,1756,Weibo,,0,1,0,0,past
761,1757,Weibo,,0,1,0,0,past
762,1758,Weibo,,0,0,1,0,psychological_present
763,1759,Weibo,,0,1,0,0,past
764,1760,Weibo,,0,1,0,0,past
765,1761,Weibo,,0,0,1,0,psychological_present
766,1773,Weibo,,0,0,1,0,psychological_present
767,1774,Weibo,,0,0,1,0,psychological_present
768,1785,Weibo,,0,0,1,0,psychological_present
769,1790,Weibo,,0,0,1,0,psychological_present
770,1794,Weibo,,0,0,1,0,psychological_present
771,1795,Weibo,,0,1,0,0,past
772,1796,Weibo,,1,0,0,0,future
773,1799,Weibo,,0,0,1,0,psychological_present
774,1800,Weibo,,1,0,0,0,future
775,1801,Weibo,,0,0,0,1,factual_present
776,1803,Weibo,,0,0,1,0,psychological_present
777,1804,Weibo,,1,0,0,0,future
778,1814,Weibo,,0,0,1,0,psychological_present
779,1815,Weibo,,0,0,1,0,psychological_present
780,1817,Weibo,,0,0,0,1,factual_present
781,1818,Weibo,,0,0,0,1,factual_present
782,1819,Weibo,,0,0,0,1,factual_present
783,1820,Weibo,,1,0,0,0,future
784,1822,Weibo,,0,0,1,0,psychological_present
785,1842,Weibo,,0,0,1,0,psychological_present
786,1843,Weibo,,0,0,1,0,psychological_present
787,1872,Weibo,,0,0,0,1,factual_present
788,1873,Weibo,,0,0,0,1,factual_present
789,1874,Weibo,,0,0,1,0,psychological_present
790,1875,Weibo,,0,0,1,0,psychological_present
791,1876,Weibo,,0,0,1,0,psychological_present
792,1877,Weibo,,0,0,1,0,psychological_present
793,1878,Weibo,,0,1,0,0,past
794,1884,Weibo,,0,1,0,0,past
795,1885,Weibo,,0,0,0,1,factual_present
796,1892,Weibo,,0,0,1,0,psychological_present
797,1901,Weibo,,1,0,0,0,future
798,1906,Weibo,,0,1,0,0,past
799,1911,Weibo,,0,0,0,1,factual_present
800,1915,Weibo,,0,0,0,1,factual_present
801,1925,Weibo,,1,0,0,0,future
802,1926,Weibo,,0,0,1,0,psychological_present
803,1927,Weibo,,1,0,0,0,future
804,1928,Weibo,,0,0,1,0,psychological_present
805,1929,Weibo,,0,1,0,0,past
806,1930,Weibo,,0,0,1,0,psychological_present
807,1931,Weibo,,0,0,1,0,psychological_present
808,1932,Weibo,,0,0,1,0,psychological_present
809,1933,Weibo,,0,0,0,1,factual_present
810,1936,Weibo,,0,0,1,0,psychological_present
811,1937,Weibo,,0,0,1,0,psychological_present
812,1938,Weibo,,0,0,0,1,factual_present
813,1939,Weibo,,0,0,1,0,psychological_present
814,1940,Weibo,,0,0,1,0,psychological_present
815,1941,Weibo,,1,0,0,0,future
816,1943,Weibo,,0,0,1,0,psychological_present
817,1944,Weibo,,0,0,1,0,psychological_present
818,1946,Weibo,,0,1,0,0,past
819,1960,Weibo,,0,0,1,0,psychological_present
820,1961,Weibo,,0,0,1,0,psychological_present
821,1962,Weibo,,0,0,1,0,psychological_present
822,1963,Weibo,,0,0,1,0,psychological_present
823,1964,Weibo,,1,0,0,0,future
824,1965,Weibo,,1,0,0,0,future
825,1968,Weibo,,0,0,1,0,psychological_present
826,1971,Weibo,,0,0,1,0,psychological_present
827,1972,Weibo,,0,0,1,0,psychological_present
828,1974,Weibo,,0,0,1,0,psychological_present
829,1975,Weibo,,0,0,0,1,factual_present
830,1979,Weibo,,0,0,1,0,psychological_present
831,1980,Weibo,,0,0,1,0,psychological_present
832,1981,Weibo,,0,0,1,0,psychological_present
833,1982,Weibo,,0,0,1,0,psychological_present
834,1983,Weibo,,0,0,1,0,psychological_present
835,1987,Weibo,,1,0,0,0,future
836,1988,Weibo,,1,0,0,0,future
837,1991,Weibo,,0,0,0,1,factual_present
838,1996,Weibo,,1,0,0,0,future
839,1997,Weibo,,0,0,0,1,factual_present
840,1998,Weibo,,0,0,1,0,psychological_present
841,1999,Weibo,,0,1,0,0,past
842,2000,Weibo,,0,1,0,0,past
843,2004,Weibo,,1,0,0,0,future
844,2006,Weibo,,0,0,1,0,psychological_present
845,2008,Weibo,,0,0,1,0,psychological_present
846,2010,Weibo,,0,0,1,0,psychological_present
847,2011,Weibo,,1,0,0,0,future
848,2012,Weibo,,0,0,1,0,psychological_present
849,2013,Weibo,,0,0,1,0,psychological_present
850,2014,Weibo,,1,0,0,0,future
851,2028,Weibo,,0,0,0,1,factual_present
852,2035,Weibo,,0,0,1,0,psychological_present
853,2039,Weibo,,0,0,1,0,psychological_present
854,2040,Weibo,,0,1,0,0,past
855,2041,Weibo,,0,0,1,0,psychological_present
856,2042,Weibo,,0,0,1,0,psychological_present
857,2045,Weibo,,0,1,0,0,past
858,2050,Weibo,,0,0,1,0,psychological_present
859,2051,Weibo,,0,0,1,0,psychological_present
860,2052,Weibo,,0,0,1,0,psychological_present
861,2059,Weibo,,0,1,0,0,past
862,2069,Weibo,,0,0,1,0,psychological_present
863,2070,Weibo,,0,0,1,0,psychological_present
864,2071,Weibo,,0,1,0,0,past
865,2072,Weibo,,0,1,0,0,past
866,2073,Weibo,,0,0,0,1,factual_present
867,2074,Weibo,,0,1,0,0,past
868,2075,Weibo,,0,1,0,0,past
869,2078,Weibo,,0,0,1,0,psychological_present
870,2082,Weibo,,0,0,1,0,psychological_present
871,2084,Weibo,,0,0,1,0,psychological_present
872,2085,Weibo,,0,0,1,0,psychological_present
873,2086,Weibo,,0,1,0,0,past
874,2087,Weibo,,0,0,1,0,psychological_present
875,2088,Weibo,,0,1,0,0,past
876,2090,Weibo,,0,0,1,0,psychological_present
877,2097,Weibo,,0,0,0,1,factual_present
878,2098,Weibo,,0,1,0,0,past
879,2099,Weibo,,0,0,1,0,psychological_present
880,2100,Weibo,,0,0,1,0,psychological_present
881,2101,Weibo,,0,0,0,1,factual_present
882,2106,Weibo,,0,0,1,0,psychological_present
883,2107,Weibo,,1,0,0,0,future
884,2108,Weibo,,0,0,1,0,psychological_present
885,2109,Weibo,,0,1,0,0,past
886,2116,Weibo,,0,1,0,0,past
887,2117,Weibo,,0,0,1,0,psychological_present
888,2120,Weibo,,0,0,1,0,psychological_present
889,2130,Weibo,,0,1,0,0,past
890,2131,Weibo,,0,1,0,0,past
891,2132,Weibo,,1,0,0,0,future
892,2133,Weibo,,0,0,1,0,psychological_present
893,2134,Weibo,,1,0,0,0,future
894,2141,Weibo,,0,0,0,1,factual_present
895,2142,Weibo,,0,1,0,0,past
896,2143,Weibo,,0,0,0,1,factual_present
897,2144,Weibo,,0,0,1,0,psychological_present
898,2145,Weibo,,0,0,1,0,psychological_present
899,2146,Weibo,,0,0,1,0,psychological_present
900,2150,Weibo,,0,1,0,0,past
901,2151,Weibo,,0,1,0,0,past
902,2152,Weibo,,0,1,0,0,past
903,2153,Weibo,,0,0,1,0,psychological_present
904,2154,Weibo,,0,0,1,0,psychological_present
905,2155,Weibo,,0,0,1,0,psychological_present
906,2156,Weibo,,0,0,1,0,psychological_present
907,2157,Weibo,,0,0,1,0,psychological_present
908,2158,Weibo,,0,1,0,0,past
909,2165,Weibo,,0,0,1,0,psychological_present
910,2166,Weibo,,0,0,1,0,psychological_present
911,2167,Weibo,,0,0,0,1,factual_present
912,2169,Weibo,,0,0,1,0,psychological_present
913,2170,Weibo,,0,0,1,0,psychological_present
914,2171,Weibo,,1,0,0,0,future
915,2172,Weibo,,0,0,1,0,psychological_present
916,2173,Weibo,,0,0,1,0,psychological_present
917,2174,Weibo,,0,1,0,0,past
918,2175,Weibo,,0,1,0,0,past
919,2176,Weibo,,0,1,0,0,past
920,2178,Weibo,,0,0,1,0,psychological_present
921,2181,Weibo,,0,0,1,0,psychological_present
922,2185,Weibo,,0,1,0,0,past
923,2186,Weibo,,0,0,1,0,psychological_present
924,2193,Weibo,,1,0,0,0,future
925,2194,Weibo,,1,0,0,0,future
926,2195,Weibo,,0,0,1,0,psychological_present
927,2196,Weibo,,0,0,1,0,psychological_present
928,2197,Weibo,,0,0,1,0,psychological_present
929,2198,Weibo,,0,0,1,0,psychological_present
930,2200,Weibo,,0,0,1,0,psychological_present
931,2203,Weibo,,1,0,0,0,future
932,2206,Weibo,,0,0,1,0,psychological_present
933,2207,Weibo,,0,0,1,0,psychological_present
934,2208,Weibo,,0,0,0,1,factual_present
935,2212,Weibo,,0,1,0,0,past
936,2219,Weibo,,0,0,1,0,psychological_present
937,2221,Weibo,,0,0,1,0,psychological_present
938,2226,Weibo,,0,0,0,1,factual_present
939,2227,Weibo,,0,0,0,1,factual_present
940,2234,Weibo,,0,0,1,0,psychological_present
941,2235,Weibo,,0,0,1,0,psychological_present
942,2236,Weibo,,0,1,0,0,past
943,2237,Weibo,,0,0,1,0,psychological_present
944,2239,Weibo,,0,0,1,0,psychological_present
945,2240,Weibo,,1,0,0,0,future
946,2243,Weibo,,0,0,0,1,factual_present
947,2244,Weibo,,0,0,1,0,psychological_present
948,2253,Weibo,,0,0,1,0,psychological_present
949,2263,Weibo,,0,0,1,0,psychological_present
950,2264,Weibo,,1,0,0,0,future
951,2265,Weibo,,0,0,0,1,factual_present
952,2267,Weibo,,0,0,1,0,psychological_present
953,2268,Weibo,,0,0,1,0,psychological_present
954,2271,Weibo,,0,0,0,1,factual_present
955,2273,Weibo,,0,1,0,0,past
956,2274,Weibo,,0,0,1,0,psychological_present
957,2275,Weibo,,0,0,0,1,factual_present
958,2276,Weibo,,0,0,0,1,factual_present
959,2277,Weibo,,0,0,0,1,factual_present
960,2278,Weibo,,0,0,0,1,factual_present
961,2279,Weibo,,0,0,0,1,factual_present
962,2293,Weibo,,0,0,1,0,psychological_present
963,2300,Weibo,,0,0,0,1,factual_present
964,2301,Weibo,,0,0,1,0,psychological_present
965,2302,Weibo,,0,0,1,0,psychological_present
966,2305,Weibo,,0,1,0,0,past
967,2308,Weibo,,0,1,0,0,past
968,2309,Weibo,,0,1,0,0,past
969,2317,Weibo,,0,0,1,0,psychological_present
970,2318,Weibo,,1,0,0,0,future
971,2319,Weibo,,0,0,1,0,psychological_present
972,2338,Weibo,,1,0,0,0,future
973,2342,Weibo,,0,0,1,0,psychological_present
974,2346,Weibo,,0,0,1,0,psychological_present
975,2347,Weibo,,0,0,1,0,psychological_present
976,2348,Weibo,,0,1,0,0,past
977,2349,Weibo,,0,0,1,0,psychological_present
978,2351,Weibo,,0,1,0,0,past
979,2370,Weibo,,0,0,1,0,psychological_present
980,2371,Weibo,,0,0,1,0,psychological_present
981,2372,Weibo,,0,0,1,0,psychological_present
982,2373,Weibo,,0,0,1,0,psychological_present
983,2374,Weibo,,0,1,0,0,past
984,2375,Weibo,,0,0,1,0,psychological_present
985,2378,Weibo,,0,1,0,0,past
986,2379,Weibo,,0,0,1,0,psychological_present
987,2380,Weibo,,0,1,0,0,past
988,2381,Weibo,,0,0,1,0,psychological_present
989,2382,Weibo,,0,0,1,0,psychological_present
990,2383,Weibo,,0,0,1,0,psychological_present
991,2385,Weibo,,0,0,1,0,psychological_present
992,2387,Weibo,,0,0,1,0,psychological_present
993,2388,Weibo,,0,0,1,0,psychological_present
994,2389,Weibo,,0,0,1,0,psychological_present
995,2396,Weibo,,0,0,1,0,psychological_present
996,2397,Weibo,,0,0,1,0,psychological_present
997,2398,Weibo,,0,0,1,0,psychological_present
998,2403,Weibo,,0,0,1,0,psychological_present
999,2404,Weibo,,0,0,1,0,psychological_present
1000,2405,Weibo,,1,0,0,0,future
1001,2407,Weibo,,0,0,1,0,psychological_present
1002,2410,Weibo,,0,0,1,0,psychological_present
1003,2412,Weibo,,0,0,1,0,psychological_present
1004,2425,Weibo,,0,0,1,0,psychological_present
1005,2426,Weibo,,0,0,1,0,psychological_present
1006,2430,Weibo,,0,0,0,1,factual_present
1007,2431,Weibo,,0,0,1,0,psychological_present
1008,2432,Weibo,,1,0,0,0,future
1009,2439,Weibo,,0,0,1,0,psychological_present
1010,2440,Weibo,,0,0,1,0,psychological_present
1011,2443,Weibo,,0,1,0,0,past
1012,2448,Weibo,,0,0,0,1,factual_present
1013,2449,Weibo,,0,0,1,0,psychological_present
1014,2450,Weibo,,0,0,1,0,psychological_present
1015,2451,Weibo,,0,0,1,0,psychological_present
1016,2452,Weibo,,0,0,1,0,psychological_present
1017,2453,Weibo,,0,0,1,0,psychological_present
1018,2467,Weibo,,0,0,1,0,psychological_present
1019,2471,Weibo,,0,1,0,0,past
1020,2472,Weibo,,0,1,0,0,past
1021,2473,Weibo,,0,0,0,1,factual_present
1022,2474,Weibo,,0,1,0,0,past
1023,2475,Weibo,,0,0,1,0,psychological_present
1024,2476,Weibo,,0,1,0,0,past
1025,2477,Weibo,,1,0,0,0,future
1026,2478,Weibo,,0,1,0,0,past
1027,2479,Weibo,,0,0,0,1,factual_present
1028,2483,Weibo,,0,0,1,0,psychological_present
1029,2484,Weibo,,0,0,1,0,psychological_present
1030,2505,Weibo,,0,0,0,1,factual_present
1031,2506,Weibo,,0,1,0,0,past
1032,2508,Weibo,,0,0,1,0,psychological_present
1033,2509,Weibo,,0,1,0,0,past
1034,2512,Weibo,,0,0,0,1,factual_present
1035,2513,Weibo,,0,0,1,0,psychological_present
1036,2514,Weibo,,0,0,1,0,psychological_present
1037,2516,Weibo,,0,0,1,0,psychological_present
1038,2528,Weibo,,0,0,1,0,psychological_present
1039,2531,Weibo,,0,0,1,0,psychological_present
1040,2532,Weibo,,0,0,0,1,factual_present
1041,2533,Weibo,,0,0,1,0,psychological_present
1042,2534,Weibo,,0,0,1,0,psychological_present
1043,2537,Weibo,,0,0,0,1,factual_present
1044,2538,Weibo,,1,0,0,0,future
1045,2544,Weibo,,0,0,1,0,psychological_present
1046,2549,Weibo,,0,1,0,0,past
1047,2551,Weibo,,0,0,1,0,psychological_present
1048,2552,Weibo,,0,1,0,0,past
1049,2554,Weibo,,0,0,1,0,psychological_present
1050,2555,Weibo,,0,0,1,0,psychological_present
1051,2558,Weibo,,0,0,1,0,psychological_present
1052,2559,Weibo,,1,0,0,0,future
1053,2568,Weibo,,0,0,1,0,psychological_present
1054,2569,Weibo,,0,1,0,0,past
1055,2570,Weibo,,0,1,0,0,past
1056,2575,Weibo,,0,0,1,0,psychological_present
1057,2577,Weibo,,0,0,1,0,psychological_present
1058,2579,Weibo,,0,0,1,0,psychological_present
1059,2580,Weibo,,0,0,1,0,psychological_present
1060,2581,Weibo,,0,0,1,0,psychological_present
1061,2582,Weibo,,0,1,0,0,past
1062,2584,Weibo,,0,0,1,0,psychological_present
1063,2588,Weibo,,0,0,1,0,psychological_present
1064,2589,Weibo,,1,0,0,0,future
1065,2592,Weibo,,0,0,1,0,psychological_present
1066,2593,Weibo,,0,0,1,0,psychological_present
1067,2594,Weibo,,0,0,1,0,psychological_present
1068,2598,Weibo,,0,0,1,0,psychological_present
1069,2600,Weibo,,0,1,0,0,past
1070,2613,Weibo,,0,0,1,0,psychological_present
1071,2617,Weibo,,0,0,1,0,psychological_present
1072,2624,Weibo,,0,0,0,1,factual_present
1073,2626,Weibo,,0,0,0,1,factual_present
1074,2649,Weibo,,0,0,1,0,psychological_present
1075,2650,Weibo,,0,1,0,0,past
1076,2651,Weibo,,0,0,1,0,psychological_present
1077,2653,Weibo,,1,0,0,0,future
1078,2660,Weibo,,0,0,1,0,psychological_present
1079,2666,Weibo,,1,0,0,0,future
1080,2674,Weibo,,0,0,1,0,psychological_present
1081,2675,Weibo,,0,0,1,0,psychological_present
1082,2680,Weibo,,0,0,1,0,psychological_present
1083,2681,Weibo,,0,0,1,0,psychological_present
1084,2682,Weibo,,1,0,0,0,future
1085,2683,Weibo,,0,0,1,0,psychological_present
1086,2685,Weibo,,0,0,1,0,psychological_present
1087,2686,Weibo,,0,0,1,0,psychological_present
1088,2689,Weibo,,0,0,1,0,psychological_present
1089,2693,Weibo,,0,0,1,0,psychological_present
1090,2694,Weibo,,0,1,0,0,past
1091,2702,Weibo,,0,0,1,0,psychological_present
1092,2703,Weibo,,0,0,1,0,psychological_present
1093,2706,Weibo,,0,0,1,0,psychological_present
1094,2707,Weibo,,0,0,1,0,psychological_present
1095,2710,Weibo,,0,0,1,0,psychological_present
1096,2711,Weibo,,0,0,1,0,psychological_present
1097,2713,Weibo,,0,0,1,0,psychological_present
1098,2728,Weibo,,1,0,0,0,future
1099,2730,Weibo,,0,1,0,0,past
1100,2731,Weibo,,1,0,0,0,future
1101,2738,Weibo,,0,0,1,0,psychological_present
1102,2743,Weibo,,0,0,1,0,psychological_present
1103,2744,Weibo,,0,1,0,0,past
1104,2745,Weibo,,0,0,0,1,factual_present
1105,2752,Weibo,,0,0,0,1,factual_present
1106,2753,Weibo,,0,0,1,0,psychological_present
1107,2755,Weibo,,0,0,1,0,psychological_present
1108,2760,Weibo,,1,0,0,0,future
1109,2764,Weibo,,0,0,1,0,psychological_present
1110,2765,Weibo,,0,0,1,0,psychological_present
1111,2766,Weibo,,0,0,1,0,psychological_present
1112,2767,Weibo,,0,0,1,0,psychological_present
1113,2768,Weibo,,0,0,1,0,psychological_present
1114,2770,Weibo,,0,0,0,1,factual_present
1115,2777,Weibo,,0,1,0,0,past
1116,2783,Weibo,,0,0,1,0,psychological_present
1117,2784,Weibo,,0,0,1,0,psychological_present
1118,2785,Weibo,,0,0,1,0,psychological_present
1119,2787,Weibo,,0,0,0,1,factual_present
1120,2788,Weibo,,0,0,0,1,factual_present
1121,2789,Weibo,,0,0,0,1,factual_present
1122,2790,Weibo,,0,0,0,1,factual_present
1123,2791,Weibo,,0,0,0,1,factual_present
1124,2792,Weibo,,0,0,1,0,psychological_present
1125,2796,Weibo,,1,0,0,0,future
1126,2808,Weibo,,0,0,1,0,psychological_present
1127,2815,Weibo,,1,0,0,0,future
1128,2816,Weibo,,0,0,1,0,psychological_present
1129,2817,Weibo,,0,0,1,0,psychological_present
1130,2818,Weibo,,0,0,1,0,psychological_present
1131,2822,Weibo,,0,0,1,0,psychological_present
1132,2823,Weibo,,0,0,1,0,psychological_present
1133,2825,Weibo,,0,0,1,0,psychological_present
1134,2835,Weibo,,0,0,1,0,psychological_present
1135,2836,Weibo,,0,0,1,0,psychological_present
1136,2838,Weibo,,0,0,1,0,psychological_present
1137,2842,Weibo,,0,0,0,1,factual_present
1138,2864,Weibo,,0,0,1,0,psychological_present
1139,2865,Weibo,,1,0,0,0,future
1140,2866,Weibo,,0,0,1,0,psychological_present
1141,2867,Weibo,,0,0,1,0,psychological_present
1142,2868,Weibo,,0,0,1,0,psychological_present
1143,2869,Weibo,,0,0,1,0,psychological_present
1144,2870,Weibo,,0,0,1,0,psychological_present
1145,2871,Weibo,,0,0,1,0,psychological_present
1146,2872,Weibo,,0,0,1,0,psychological_present
1147,2873,Weibo,,1,0,0,0,future
1148,2874,Weibo,,0,0,1,0,psychological_present
1149,2882,Weibo,,0,0,1,0,psychological_present
1150,2883,Weibo,,1,0,0,0,future
1151,2884,Weibo,,0,0,0,1,factual_present
1152,2885,Weibo,,0,0,1,0,psychological_present
1153,2887,Weibo,,1,0,0,0,future
1154,2888,Weibo,,0,0,1,0,psychological_present
1155,2891,Weibo,,0,0,1,0,psychological_present
1156,2892,Weibo,,0,0,1,0,psychological_present
1157,2893,Weibo,,0,0,1,0,psychological_present
1158,2894,Weibo,,0,0,1,0,psychological_present
1159,2895,Weibo,,0,0,1,0,psychological_present
1160,2896,Weibo,,0,0,1,0,psychological_present
1161,2897,Weibo,,0,0,1,0,psychological_present
1162,2898,Weibo,,0,0,1,0,psychological_present
1163,2902,Weibo,,0,0,1,0,psychological_present
1164,2903,Weibo,,0,0,1,0,psychological_present
1165,2904,Weibo,,0,0,1,0,psychological_present
1166,2912,Weibo,,0,0,1,0,psychological_present
1167,2913,Weibo,,0,0,1,0,psychological_present
1168,2915,Weibo,,0,0,0,1,factual_present
1169,2916,Weibo,,0,1,0,0,past
1170,2917,Weibo,,1,0,0,0,future
1171,2918,Weibo,,1,0,0,0,future
1172,2919,Weibo,,0,0,1,0,psychological_present
1173,2932,Weibo,,0,0,0,1,factual_present
1174,2933,Weibo,,0,0,1,0,psychological_present
1175,2934,Weibo,,0,0,1,0,psychological_present
1176,2935,Weibo,,0,0,1,0,psychological_present
1177,2936,Weibo,,0,0,1,0,psychological_present
1178,2937,Weibo,,0,0,1,0,psychological_present
1179,2938,Weibo,,0,0,0,1,factual_present
1180,2939,Weibo,,0,0,1,0,psychological_present
1181,2942,Weibo,,0,0,1,0,psychological_present
1182,2943,Weibo,,1,0,0,0,future
1183,2944,Weibo,,1,0,0,0,future
1184,2945,Weibo,,1,0,0,0,future
1185,2946,Weibo,,0,1,0,0,past
1186,2947,Weibo,,0,0,1,0,psychological_present
1187,2948,Weibo,,0,0,1,0,psychological_present
