index,message_id,platform,message,future,past,psychological_present,factual_present,to_discrete
481,102859,Twitter,@m_hamiltonnnn i hope theyy rip !,1,0,0,0.0,future
482,102860,Twitter,@florinethumb Shaker :),0,0,1,0.0,psychological_present
483,102861,Twitter,RT @KeKo_Montana5: I told Ikey 2 call dem Hoes up,0,1,0,0.0,past
484,102862,Twitter,complain religiously,0,0,1,0.0,psychological_present
485,102863,Twitter,"@Ripcord83 Yeah, that shit is hilarious! I was cracking up earlier.",0,1,0,0.0,past
486,102864,Twitter,"RT @MorganeG56: Zayn is on crutches, we wish him a good recovery of all directioners http://t.co/bEHqX4pK",0,0,1,0.0,psychological_present
487,102865,Twitter,@MichaelSaucedo @RebeccaLHerbst better hide or finish the chocolate cake! we had apple cider donuts for breakfast in my house :),1,0,0,0.0,future
488,102866,Twitter,My twitter rampage right now &gt;&gt;&gt;,0,0,1,0.0,psychological_present
489,102867,Twitter,"Yay, the wifi is even better now :D",0,0,1,0.0,psychological_present
490,102868,Twitter,"Cooking for my niece &amp; nephew , The greatness in life . :) #FunnelCakes http://t.co/HKrQtRiu",0,0,1,0.0,psychological_present
491,102869,Twitter,"The best conversations consist of quoting movies, talkin shit about each other, sports, and girls",0,0,0,1.0,factual_present
492,102870,Twitter,RT @_Tianda: This in the morning its cold and afternoon it's hot weather. &lt;,0,1,0,0.0,past
493,102871,Twitter,Man @Mascatoo is chill ass bitch,0,0,0,1.0,factual_present
494,102872,Twitter,@KatharineRose77 aw anoh still nice to be included x,0,0,1,0.0,psychological_present
495,102873,Twitter,@fancypurplehaze how u feeling,0,0,1,0.0,psychological_present
496,102874,Twitter,@Darth_Faggot but I never left young blood,0,0,0,1.0,factual_present
497,102875,Twitter,I used to have so many friends .... but when I got older I realized ain't no such thing as friends!,0,0,0,1.0,factual_present
498,102876,Twitter,@emmationa the next match is at Staines FC x,1,0,0,0.0,future
499,102877,Twitter,@PrettyRican1207 i know that's right,0,0,0,1.0,factual_present
500,102878,Twitter,â€šÃ„Ãº@YasmineReneee: All these unmarked police in these chargers is crazy on 410â€šÃ„Ã¹ they still out looking ..Shid I'm already at my hideout lol,0,0,1,0.0,psychological_present
501,102879,Twitter,It's crazy how so much has changed since last year!,0,1,0,0.0,past
502,102880,Twitter,RT @HannahTrudgill: @abcdef_IRMA  is one of the funniest people ever! Love you Irmantrood! :D xxxxxxx,0,0,0,1.0,factual_present
503,102881,Twitter,"k distractions over, i need to finish this pile of shit, idek when ill get done with english",1,0,0,0.0,future
504,102882,Twitter,RT @ScottEvansOnAir: I would upgrade to the iPhone 5 but spent all my money on @Reds playoff tickets.,0,1,0,0.0,past
505,102883,Twitter,@P1x37_6yp5y damn it now i did,0,0,1,0.0,psychological_present
506,102884,Twitter,"RT @RightWay2: Romney Is a Caring and Charitable Person who has helped many people without fanfare, the sign of true Character #Tcot #p2 ...",0,0,0,1.0,factual_present
507,102885,Twitter,"The way he says ""dude, he's fat"" i cracked up on the phone. Like so much.",0,1,0,0.0,past
508,102886,Twitter,Forest today! Can't wait! Let's hope we can continue our unbeaten start :D YOU REDSS! #NFFC,1,0,0,0.0,future
509,102887,Twitter,@BroookeMK more like almost black !!,0,0,1,0.0,psychological_present
510,102888,Twitter,"Why are we reading something about tang ? I don't give a damn what ppl think about it , it's juice just drink the shxt !!!",0,0,1,0.0,psychological_present
511,102889,Twitter,"@madhulikamathur Instead, get the Surface RT.",1,0,0,0.0,future
512,102890,Twitter,@pwoody7 it's just the truth babe !! Na haven't spoke to him in a while has moved yet? X,0,0,1,0.0,psychological_present
513,102891,Twitter,@WendyCosio I said it for your Mexican ass so Stfu with your dictionary ass,0,1,0,0.0,past
514,102892,Twitter,@SamuelJBM aaha alright and will do in a bit!x,1,0,0,0.0,future
515,102893,Twitter,@MadinaOmar lol i get u bt idk how to explain,0,0,1,0.0,psychological_present
516,102894,Twitter,".@paulmather007 Should you desire a side salad with yr sandwich,  we've upgraded the salad interface, but an adapter is available: $29.",0,0,1,0.0,psychological_present
517,102895,Twitter,poppy :D,0,0,1,0.0,psychological_present
518,102896,Twitter,RT @sydelizabeth23: Happy birthday to the amazingggggg @NiallOfficial!!! Much much love to my number one Irish boy! ?Ã¼Ã²Ã²,0,0,1,0.0,psychological_present
519,102897,Twitter,"RT @CherBearTurner: Adult fit of the day goes to Randy. ""I'm sick of doing dishes!!"" SLAM! SLAM! SLAM! go the dishes. LOL My way to stay ...",0,1,0,0.0,past
520,102898,Twitter,RT @joswadude: Teaching the Mira Mesa Dance Team wif @JILLYCAO today!!,1,0,0,0.0,future
521,102899,Twitter,@Christof5 Haha! Show it off... I don't think any of my sandwiches are worth showing off to be honest...,0,0,0,1.0,factual_present
522,102900,Twitter,did @muzeness blog today?,1,0,0,0.0,future
523,102901,Twitter,RT @JennaLynnWatson: I will never understand the people that go on dates and sit beside each other.,0,0,0,1.0,factual_present
524,102902,Twitter,I feel like crap.,0,0,1,0.0,psychological_present
525,102903,Twitter,Lmaooo,0,0,1,0.0,psychological_present
526,102904,Twitter,I DON'T RAP OR FUCC W MUSIC,0,0,0,1.0,factual_present
527,102905,Twitter,@TFinndogM the best kind of drunk driving.,0,0,0,1.0,factual_present
528,102906,Twitter,"Put a bumper sticker on your car that says ""Honk if you have a small penis"" and then intentionally cut people off...",0,0,0,1.0,factual_present
529,102907,Twitter,@bajungeneral They gonna be like u thrown jeanss? and I cant im lazy,1,0,0,0.0,future
530,102908,Twitter,@mattwfultz oh haha I thought that was it but I wasn't for sure and didn't wanna look dumb! Lol,0,1,0,0.0,past
531,102909,Twitter,My lrt is me right now &gt;&gt;,0,0,1,0.0,psychological_present
532,102910,Twitter,#ReplaceBandNamesWithNapkin  haha.. i feel so degraded in participating in these kind of tweets. :)) hoho.,0,0,1,0.0,psychological_present
533,102911,Twitter,Cheap Parts... Do you need Harley aftermarket handle bars from Kuryakyn come get it at http://t.co/dQl7Cuhr,0,0,0,1.0,factual_present
534,102912,Twitter,If u have a bumper sticker in general,0,0,0,1.0,factual_present
535,102913,Twitter,Free My Day 1 Nigga #7mileQuan,0,0,1,0.0,psychological_present
536,102914,Twitter,RT @megamouthmedia: If u r not following @QueerFMVan then get on it people!! And have a listen NOW on air streaming live at citr.ca #gay ...,0,0,0,1.0,factual_present
537,102915,Twitter,"""One phone call to knees"" - Mat Kearney City of Black &amp; White   So very true.",0,0,0,1.0,factual_present
538,102916,Twitter,"Just like, why. It all makes so much sense.",0,0,0,1.0,factual_present
539,102917,Twitter,RT @WAYLEEEE: Math is like brain pushups. My brain doesn't have arms D:,0,0,0,1.0,factual_present
540,102918,Twitter,I don't like it when people I truely care about are mad at me .,0,0,0,1.0,factual_present
541,102919,Twitter,"RT @IAmCloDude: even though Christmas is months away , Im listening to happy xmas (war is over) by john Lennon, Love this song",0,0,1,0.0,psychological_present
542,102920,Twitter,@terReeses_Cup terese seriously take that off !!!!!!?Ã¼Ã²Â°?Ã¼Ã²Â°?Ã¼Ã²Â°?Ã¼Ã²Â°?Ã¼Ã²Â°?Ã¼Ã²Â°?Ã¼Ã²Â°,1,0,0,0.0,future
543,102921,Twitter,Properly the worst movie I've ever seen. Do not watch it whatever you do! http://t.co/i7kAqu2k #GetGlueHD #RiseOfTheFootsoldier,0,1,0,0.0,past
544,102922,Twitter,@postal16 @BonnieDanielLim @mrscorie We need a President with Balls and Gutts not a guttless dicator,0,0,0,1.0,factual_present
545,102923,Twitter,Your smile can light up my whole world.,0,0,0,1.0,factual_present
546,102924,Twitter,"RT @rickygervais â€šÃ„Ãº@RichardDawkins: I interviewed Ricky Gervais for ""Sex, Death and ...""""  We should podcast the whole chat.&lt; Yes, please!",0,1,0,0.0,past
547,102925,Twitter,"@emilymachine I really like it - well apart from the religion section! You're right though, it is pretty easy",0,0,0,1.0,factual_present
548,102926,Twitter,"RT @Lauren_Allstar: ""@AustinMahone: I need someone to hold right now this movie is too scary!!"" brb changing my name to ""someone""",0,0,1,0.0,psychological_present
549,102927,Twitter,I Was Dumb Hyper :-) http://t.co/9PI9X4w2,0,1,0,0.0,past
550,102928,Twitter,Hope it rains all night. That'd mean works not busy and that would also make Taylor happy.,1,0,0,0.0,future
551,102929,Twitter,@elysmiles are you gonna be practicing flag or rifle during break??,1,0,0,0.0,future
552,102930,Twitter,Bol was too funny tho,0,1,0,0.0,past
553,102931,Twitter,"When He wants to use us to be a blessing, He'll bless us, whatever it is.",0,0,0,1.0,factual_present
554,102932,Twitter,Fun shit always go down when I gotta work. It is what it is,1,0,0,0.0,future
555,102933,Twitter,Why the hell do I hate all my clothes I just want to wear sweaters but it's too hot out?Ã¼Ã²Ã®,0,0,1,0.0,psychological_present
556,102934,Twitter,"RT @prettyboydex11: I wish i truly felt a deep connection with god, like I feel like that would just make me such a stronger person and  ...",0,0,0,1.0,factual_present
557,102935,Twitter,I'm feel way to vulnerable &amp; I don't like it,0,0,1,0.0,psychological_present
558,102936,Twitter,@spence_turk she wanna dance,1,0,0,0.0,future
559,102937,Twitter,"@LoveJuls_ Your welcome, but Idk when to give it too her? :o",1,0,0,0.0,future
560,102938,Twitter,Home sweet Home ;;**,0,0,1,0.0,psychological_present
561,102939,Twitter,@OlaShogz @TuksGwocamolli Loool that guy used to get parred on a regular happy he hit gym,0,1,0,0.0,past
562,102940,Twitter,Just got out of the mud beach -_-,0,1,0,0.0,past
563,102941,Twitter,â€šÃ„Ãº@CreamerStefan: Does anyone know who won the byu to Utah game?â€šÃ„Ã¹ I'm pretty sure UVU won,0,1,0,0.0,past
564,102942,Twitter,"Watching ""Daniel Tigers Nieghborhood"" w/ Aubree, but she fell Asleep. Lol'",0,0,1,0.0,psychological_present
565,102943,Twitter,"My Dad: Well it's gonna suck when you have to leave the concert, knowing you most likely thats the last time you'll ever see him"" IK SHUT UP",1,0,0,0.0,future
566,102944,Twitter,"Leeya , you still my bestie lah sayanggg :*",0,0,0,1.0,factual_present
567,102945,Twitter,"RT @edsheeran: Thanks for all the love and support on the album, singles and the tours, more to come!",0,0,1,0.0,psychological_present
568,102946,Twitter,@jakobrosin How big is the osx update?,0,0,0,1.0,factual_present
569,102947,Twitter,"@lindyasimus when Tony Abbott is PM, are we all supposed to 'respect' him?",1,0,0,0.0,future
570,102948,Twitter,It's been doing this for about 30 min.. Wtf! Smh  http://t.co/8vt5IRcz,0,1,0,0.0,past
571,102949,Twitter,RT @DrimReaper: When will my day come? Will it come?,0,0,0,1.0,factual_present
572,102950,Twitter,@MollBoothroyd1D @louis_tomlinson like 3/4 hours in the car from here!! You should google it:-) xx,1,0,0,0.0,future
573,102951,Twitter,RT @_JoeTaylorrr: I swear when I see someone go right back to the person who hurt them 4566 times...  I just put my head down in shame ...,0,0,0,1.0,factual_present
574,102952,Twitter,"""Let me go do these questions"" says Taylor for the third time.",0,1,0,0.0,past
575,102953,Twitter,About a month till my 2 year anniversary with the twitter. Its been rough &lt;3,1,0,0,0.0,future
576,102954,Twitter,@Tildy_Jane i just replied! It was really long that's why I took so long! Haha,0,1,0,0.0,past
577,102955,Twitter,RT @michellefavroo: Find a way to smile and never let it get away,0,0,0,1.0,factual_present
578,102956,Twitter,@Cooks_alot EXACTLY! And in order to do stuff I feel like you need a sort of mental attraction as well as a physical one! WE ARE SO DEEP ?Ã¼Ã²Ã‡,0,0,0,1.0,factual_present
579,102957,Twitter,In the trash it goes.,1,0,0,0.0,future
580,102958,Twitter,idk if ima make it to skool tmwr :(,1,0,0,0.0,future
581,102959,Twitter,@CHARLEYELLIS_xx omg you actually will :'(! Haha,0,0,1,0.0,psychological_present
582,102960,Twitter,@Athletics_  comes up with the funniest stuff!,0,0,1,0.0,psychological_present
583,102961,Twitter,Back ache,0,0,1,0.0,psychological_present
584,102962,Twitter,"Yeah, Montefiascone rulz! @TheKillersItaly @thekillers hey Ronnie, when are you going to do a warm up show in Montefiascone? #AskTheKillers",1,0,0,0.0,future
585,102963,Twitter,@DragonPunk12 @saint_emsta I'd love it to go Batman styles. The ground swallows all the players whole. Except Cronk.,0,0,0,1.0,factual_present
586,102964,Twitter,Facebook sending me emails asking me do I know Eduardo Chavez,0,1,0,0.0,past
587,102965,Twitter,RT @mila2beautiful: Lets make them hate us,0,0,1,0.0,psychological_present
588,102966,Twitter,Never give a woman more than you want her to leave with !,0,0,0,1.0,factual_present
589,102967,Twitter,"MSD, making commentary easier for Ravi Shastri. #DownToTheWire",0,0,0,1.0,factual_present
590,102968,Twitter,Had to run that long ass trail,0,1,0,0.0,past
591,102969,Twitter,Nothing like the joy of seeing your prayers manifest before your very eyes.,0,0,0,1.0,factual_present
592,102970,Twitter,RT @PastorTodd78: @jimtraber median household income at lowest level since '95. Yet we are all supposedly better than 4 years ago.,0,1,0,0.0,past
593,102971,Twitter,@DParkyRL it's easy when you play with an awesome set of lads for brilliant people,0,0,0,1.0,factual_present
594,102972,Twitter,"Titty fuck , CHESTNUT ! #2Chainz",0,0,1,0.0,psychological_present
595,102973,Twitter,I don't wanna be THAT guy.... But D'amato if we lose I swear to god its completely your fault.,1,0,0,0.0,future
596,102974,Twitter,"RT @mayapatelioni: I like Kendall and Kylie but they aren't real models. Everything is handed to them, they don't work for anything.",0,0,0,1.0,factual_present
597,102975,Twitter,on a brighter note :D one more sleep !!!,1,0,0,0.0,future
598,102976,Twitter,"RT @WhennBoys: Noah wrote Allie 365 letters, so I think you can answer my text message.",0,0,0,1.0,factual_present
599,102977,Twitter,"@thetrue_Jarvman hahaha ease up lady killer, leave some for the rest of them!",0,0,0,1.0,factual_present
600,102978,Twitter,And its really dark here ..,0,0,1,0.0,psychological_present
601,102979,Twitter,gonna eat then start my hw ?Ã¼Ã«Ã¥,1,0,0,0.0,future
602,102980,Twitter,@so_fckinglovely thankss boo (: lol,0,0,1,0.0,psychological_present
603,102981,Twitter,at least the A's won! beyond frustrated sometimes I wish I was a bandwagon fan like everyone else who shows up every 4 years!!,0,1,0,0.0,past
604,102982,Twitter,"Even if you have to go to work today, it still feels like a st... More for Taurus http://t.co/J3p8mC9r",0,0,1,0.0,psychological_present
605,102983,Twitter,i feel you... its gonna pay off soon. RT @debbywilly: @SEANJ_EXECS it def is! Gotta keep up with it........,1,0,0,0.0,future
606,102984,Twitter,ahhhhh mannnn i need to take my lovey dovey self to sleep!,1,0,0,0.0,future
607,102985,Twitter,"Check out stock symbol EUO for a quick if small profit, but get out before October.",1,0,0,0.0,future
608,102986,Twitter,RT @abbiebrett: Radio 1 playing some bangers this afternoon,1,0,0,0.0,future
609,102987,Twitter,My curry was mana from heaven #kingofthecuzza,0,1,0,0.0,past
610,102988,Twitter,I wish I was wide awake. &gt;:( I have a long day ahead of me. ;),0,0,1,0.0,psychological_present
611,102989,Twitter,"I am not joking, we are going over the ""order of operations"" right now in math... #thisisajoke",0,0,1,0.0,psychological_present
612,102990,Twitter,i have disappointed myself and you.,0,1,0,0.0,past
613,102991,Twitter,RT @LMAO_TWITPICS: #Rt If you just LOL'ED http://t.co/aUcyVese,0,0,0,1.0,factual_present
614,102992,Twitter,RT @CarlyyyCakess: Everything is so hard,0,0,0,1.0,factual_present
615,102993,Twitter,@THEambitiousASH @kenthedebonair she gone learn b4 its all over bruh #FashionDefined2012,0,0,1,0.0,psychological_present
616,102994,Twitter,Why does my twitter tweet my tweets late,0,0,1,0.0,psychological_present
617,102995,Twitter,RT @ThePlatformYT: I'm having one of those days where I just need to buy something.,0,0,1,0.0,psychological_present
618,102996,Twitter,I approve! RT @womenshealthmag: #SexPositionOfTheDay: The G-Whiz. Helps target your you-know-what. http://t.co/pwvFO8sN,0,0,0,1.0,factual_present
619,102997,Twitter,Watching animal cops: Philly and OMG the ish people do to animals is fucking disgusting!!!! Soooo freaking cruel smdh,0,0,1,0.0,psychological_present
620,102998,Twitter,Bout to take my nosey ass by Edison,1,0,0,0.0,future
621,102999,Twitter,Today was my non dress up day. Sorry about it. #lookinlikeish,0,0,1,0.0,psychological_present
622,103000,Twitter,I always end up being the make shift bartender.. Hey i put it together well..lol,0,1,0,0.0,past
623,103001,Twitter,"@ceenogueiraa you judge people too, do you not?",0,0,0,1.0,factual_present
624,103002,Twitter,"@LittleDutchVA good column Tim, just that Ferdinand and Vidic aren't close to the level of Baresi and Maldini . Cannovaro somewhere between",0,0,0,1.0,factual_present
625,103003,Twitter,@planetscape That could be a birthday present for myself :) I need to check shipping and handling fees to Canada first.,1,0,0,0.0,future
626,103004,Twitter,Ughhhh..! Woke up at like 2am &amp; now I can't EVEN go back to sleep ?Ã¼Ã²Ã­?Ã¼Ã²Ã®?Ã¼Ã²Ã±,0,1,0,0.0,past
627,103005,Twitter,aint you married with two kids ??,0,0,0,1.0,factual_present
628,103006,Twitter,thigh highs. fucking stoked. also my lips look really red. i like that.  http://t.co/nYir0d2h,0,0,1,0.0,psychological_present
629,103007,Twitter,RT @IMaRapper_QB: I love all my Followers Just because they had the decency to follow me ..,0,0,0,1.0,factual_present
630,103008,Twitter,RT @RPatts_04: When she dance I throw her dollars,0,0,0,1.0,factual_present
631,103009,Twitter,the names I come up with for @Scottdoc15 &gt;,0,0,0,1.0,factual_present
632,103010,Twitter,"@DevonHaas ;0) your both very talented, awesome and amazing individuals! :0) Im off darlin',have a good one! :bear hugss: She is so good",0,0,0,1.0,factual_present
633,103011,Twitter,RT @GuyCodes: Shout out to all the single good guys who don't stand a chance because all girls want are guys that'll make them cry these ...,0,0,0,1.0,factual_present
634,103012,Twitter,@awsaws007 what school are you at,0,0,0,1.0,factual_present
635,103013,Twitter,I used @_LamentedLove as an example n the diagram box about pandas ?Ã¼Ã²Ã‰,0,1,0,0.0,past
636,103014,Twitter,i get up n was actually lookin for him. . .,0,1,0,0.0,past
637,103015,Twitter,"RT @meganmcginley13: Seriously I just want to be decent looking, is that too much to ask for?",0,0,0,1.0,factual_present
638,103016,Twitter,my dad &amp; Bestfriend get along soo much (:,0,0,0,1.0,factual_present
639,103017,Twitter,@selenagomez I LOVE YOU MORE THAN EVERYTHING BUT YOU WILL NEVER FOLLOW ME BUT NEVER SAY NEVER.CAN YOU FOLLOW ME?PLEASE?Ã´?5,0,0,0,1.0,factual_present
640,103018,Twitter,RT @AyeBrian: I have a feeling I'm going to grow very lonely very quickly.,1,0,0,0.0,future
641,103019,Twitter,@EmNugs it is here! Haha :p,0,0,1,0.0,psychological_present
642,103020,Twitter,.im always in the cold ass classes,0,0,1,0.0,psychological_present
643,103021,Twitter,RT @_GDPhil_: Celtics and Spurs are the only teams with old people who can still make young folks look bad,0,0,0,1.0,factual_present
644,103022,Twitter,Love is so blind,0,0,0,1.0,factual_present
645,103023,Twitter,@ZachDezy text me!,1,0,0,0.0,future
646,103024,Twitter,@_LaDollface @FUNERAL_FLACKZZ so you don't like me because You don't follow me :(,0,0,0,1.0,factual_present
647,103025,Twitter,Even my cuticles are sweating. Its so fuckin' hot.,0,0,1,0.0,psychological_present
648,103026,Twitter,RT @MissMurphy_: I feel Privalidged to have been to ground zero,0,1,0,0.0,past
649,103027,Twitter,"If i do better than the Private School kids who go to whitnal now i always think/yell ""PUBLIC SCHOOL FOR THE WIN!""",1,0,0,0.0,future
650,103028,Twitter,A mazing R ole model I nspirational A wesome N ice A beautiful young lady!,0,0,0,1.0,factual_present
651,103029,Twitter,RT @ImJUStDOiNIt3: @ToriBvaldez lol you know all the dudes like them too,0,0,0,1.0,factual_present
652,103030,Twitter,A night dat was goin good mad a whole 360. Kinda dwn right now guess ill go to bed!,1,0,0,0.0,future
653,103031,Twitter,when guys just stare at you &lt;&lt;&lt; like seriously stop. that's creepy af.,0,0,0,1.0,factual_present
654,103032,Twitter,@Emilylove4life follow back ?,0,0,0,1.0,factual_present
655,103033,Twitter,"RT @AdventurerJosh_: Apparently, Boo isn't in Monsters Inc 2.......Well, I officially give up on humanity.",0,0,0,1.0,factual_present
656,103034,Twitter,Damn. I think I lost my best friend wow..that's why I can never trust people.,0,1,0,0.0,past
657,103035,Twitter,"RT @mitch4OU: Before you ignore.. Or hoe someone.. Think about ""what if I never saw this person again?""",0,0,0,1.0,factual_present
658,103036,Twitter,RT @ryanelliott31: may I ask why zachs avi is him using a fire extinguisher,0,0,1,0.0,psychological_present
659,103037,Twitter,dont play me cuz you kno if i was there right now youd try n see me,0,0,0,1.0,factual_present
660,103038,Twitter,HAROLD!!! How dare you thrust?! Are you trying to kill me?!?,0,1,0,0.0,past
661,103039,Twitter,well hey to you too lol RT @CoolAssMont: What the hell y'all got goin?,0,0,1,0.0,psychological_present
662,103040,Twitter,PARTTTTTAY RT @__Oreoooox2: I might have a bonfire in my grandma's back yard this weekend. She said she don't care.,1,0,0,0.0,future
663,103041,Twitter,RT @UofA: Strong 2nd quarter for the Cats. At the half Arizona is up 28-0. #BearDown #UofA,0,1,0,0.0,past
664,103042,Twitter,My work place lol http://t.co/efGmTKlW,0,0,0,1.0,factual_present
665,103043,Twitter,Follow @marie_nessbo :),0,0,1,0.0,psychological_present
666,103044,Twitter,Wish my phone will start working ASAP !! ?Ã¼Ã²??Ã¼Ã²Ã…?Ã¼Ã²? i cant live without it #MyLuck,1,0,0,0.0,future
667,103045,Twitter,@itskellyyy_ no English hw?,1,0,0,0.0,future
668,103046,Twitter,RT @saiii_saiii: I wonder what is said about me when Im not around,0,0,0,1.0,factual_present
669,103047,Twitter,@4nips4life69 AW PAIGE THANK YOU ILY,0,0,1,0.0,psychological_present
670,103048,Twitter,@GeoDigital_LLC Bro we need to connect ASAP,1,0,0,0.0,future
671,103049,Twitter,"RT @TurntUpBlac_: I had to forget the person I was, accept the person I am and believe who I become #Life",0,0,0,1.0,factual_present
672,103050,Twitter,RT @nizzYolo: People Switch Up On you So Fast,0,0,0,1.0,factual_present
673,103051,Twitter,@candicejanae sending some positive vibes your way!,0,0,1,0.0,psychological_present
674,103052,Twitter,"Saturday baby, KUSHHHHHHHHH",1,0,0,0.0,future
675,103053,Twitter,@acrhodes @mrcfield The one we have at the moment is a SIM free 64GB version,0,0,1,0.0,psychological_present
676,103054,Twitter,Wish us luck!,1,0,0,0.0,future
677,103055,Twitter,"RT @SoDamnTrue: Act like a lady, Think like a boss.",0,0,0,1.0,factual_present
678,103056,Twitter,You are the reason why Iâ€šÃ„Ã´m afraid to love again.,0,0,0,1.0,factual_present
679,103057,Twitter,Going to watch my boy @adsinagra goodluck fam,1,0,0,0.0,future
680,103058,Twitter,RT @VodkaNipples: I think I need to get laid. Today I was turned on by a sock puppet.,1,0,0,0.0,future
681,103059,Twitter,RT @NataliePJ_x: Casually dancing around my room listening to @Parry_J songs like its the norm haha,0,1,0,0.0,past
682,103060,Twitter,Who's ready for another great night of Kid's Choir and Small Groups?,1,0,0,0.0,future
683,103061,Twitter,I don't understand why these kids come to class when all they do is go on twitter and Facebook. Makes no sense.,0,0,0,1.0,factual_present
684,103062,Twitter,just got home :)))),0,1,0,0.0,past
685,103063,Twitter,@LuckE26 why yu scared,0,0,1,0.0,psychological_present
686,103064,Twitter,@uglycult Harold and Kumar Escape From Guantanamo Bay?,0,0,0,1.0,factual_present
687,103065,Twitter,"@AllAboudMyMONEY nope , you just got back from the store.",0,1,0,0.0,past
688,103066,Twitter,@sarahremedios he's been my # 1 since the beginning ! lool who'd you like ?,0,0,0,1.0,factual_present
689,103067,Twitter,Moms is working from home today so I know she about to annoy me grrrrrrr!,1,0,0,0.0,future
690,103068,Twitter,If I can't retweet Yur tweets eff u for being tight with Yur tweets,0,0,0,1.0,factual_present
691,103069,Twitter,best ridge game,0,0,0,1.0,factual_present
692,103070,Twitter,RT @ambercandor: i look like a load of lard #AlldayEveryday,0,0,1,0.0,psychological_present
693,103071,Twitter,@KingDjTeamFresh studio tomorrow after the mall ?,1,0,0,0.0,future
694,103072,Twitter,Cheese eggs go swell wit the RAW paper,0,0,0,1.0,factual_present
695,103073,Twitter,@JulieBugg_ no ones going to talk to me unless she's julie Rae sims.,0,0,0,1.0,factual_present
696,103074,Twitter,RT @AlysaNdya: Paris holds the key to my heart,0,0,0,1.0,factual_present
697,103075,Twitter,"RT @ItsLifeNotes: If she's always there for you, try being there for her sometimes.",0,0,0,1.0,factual_present
698,103076,Twitter,RT @Josyeddz: Already tired ......sheesh,0,0,1,0.0,psychological_present
699,103077,Twitter,only 4000 people on that stream? smh on u britney fans.,0,0,1,0.0,psychological_present
700,103078,Twitter,RT @KevinHart2Reall: Who Died? CHECK TWITTER Who A Hoe? CHECK TWITTER Who Locked Up? CHECK TWITTER Who Got Shot? CHECK TWITTER Anything  ...,0,0,0,1.0,factual_present
701,103079,Twitter,RT @Beyond_TheBest: Its Alot Going Thru My Mind Right Now . Ion Even Know What To Say !,0,0,1,0.0,psychological_present
702,103080,Twitter,"#Winning Roger Staubach""",0,0,1,0.0,psychological_present
703,103081,Twitter,Stomach is killing mi nd I'm starting to get a headache,0,0,1,0.0,psychological_present
704,103082,Twitter,Nothin more precious n da world like life...,0,0,0,1.0,factual_present
705,103083,Twitter,"RT @MegaManLowe: when people tweet ""shower flow"" , nobody gives a fuck , just get yo musty ass in the shower""",0,0,0,1.0,factual_present
706,103084,Twitter,RT @LilJaay__: baby grind with me ;),0,0,1,0.0,psychological_present
707,103085,Twitter,RT @djchoee: Selfishness is sickness to my soul.,0,0,0,1.0,factual_present
708,103086,Twitter,@LoganLazorka my dad said no but I swear I heard someone walk up the stairs,0,1,0,0.0,past
709,103087,Twitter,When you sneak in and out without getting caught&gt;&gt; #score #ninja,0,1,0,0.0,past
710,103088,Twitter,RT @foreverxfelicia: Tomorrow is Friday :),1,0,0,0.0,future
711,103089,Twitter,RT @rachel_isch: I really like making fun of people,0,0,0,1.0,factual_present
712,103090,Twitter,@EvilAwaitsU thanks for the shout out! Have a spooky weekend!,1,0,0,0.0,future
713,103091,Twitter,The keyword is #FOCUS,0,0,0,1.0,factual_present
714,103092,Twitter,what lunch do I have today ? idk #FUCK,1,0,0,0.0,future
715,103093,Twitter,"@jk8675309 Thanks, Jenn. Have a good one!",0,0,1,0.0,psychological_present
716,103094,Twitter,Caught up on ya ex still? I can get you pass it,0,0,0,1.0,factual_present
717,103095,Twitter,He could be getting an hour to life?Ã¼Ã²Â± #freetryn #tragic,1,0,0,0.0,future
718,103096,Twitter,@titaamartinez my mom said she seen your beautiful face!,0,1,0,0.0,past
719,103097,Twitter,Going to TRY to get some sleep now,1,0,0,0.0,future
720,103098,Twitter,Just played: Death of an Embalmer - Young Fresh Fellows - Tiempo de Lujo(Yep Roc),0,1,0,0.0,past
721,103099,Twitter,Why do decepticons always get the good shit,0,0,0,1.0,factual_present
722,103100,Twitter,Fuck me how cold is it... Me knobs an inny!,0,0,1,0.0,psychological_present
723,103101,Twitter,@realjohngreen @sportswithjohn The Colts played today. And they won. You communist.,0,1,0,0.0,past
724,103102,Twitter,The picture of domesticity @spottedchic http://t.co/hEHWEjYy,0,0,0,1.0,factual_present
725,103103,Twitter,Awkward when like five of my tweets are all stacked up on the timeline..,0,0,1,0.0,psychological_present
726,103104,Twitter,â€šÃ„Ãº@khauticlarissa: You'd think I'd be tired.  ?Ã¼Ã²?&lt;--- this is me wide awake.â€šÃ„Ã¹,0,0,1,0.0,psychological_present
727,103105,Twitter,@WhoUFinnaTry_ cool I hope it turns out :)... How was bre party?,0,1,0,0.0,past
728,103106,Twitter,@901417 @aicaaaa borrow season 2 pls pls pls :( :(,1,0,0,0.0,future
